Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210420","Number of obese adults (18 years and older) (million)","2016","2016","millions","18.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2000","2000","%","35.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2001","2001","%","35.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2002","2002","%","35.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2003","2003","%","35.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2004","2004","%","34.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2005","2005","%","34.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2006","2006","%","34.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2007","2007","%","33.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2008","2008","%","33.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2009","2009","%","32.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","31.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2011","2011","%","31.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2012","2012","%","31","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2013","2013","%","30.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2014","2014","%","30.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","29.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2016","2016","%","29.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2017","2017","%","28.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2018","2018","%","28.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2019","2019","%","28.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2000","2000","millions","6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2001","2001","millions","6.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2002","2002","millions","6.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2003","2003","millions","6.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2004","2004","millions","6.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2005","2005","millions","6.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2006","2006","millions","6.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2007","2007","millions","6.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2008","2008","millions","6.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2009","2009","millions","6.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2010","2010","millions","6.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2011","2011","millions","6.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2012","2012","millions","6.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2013","2013","millions","7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2014","2014","millions","7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2015","2015","millions","7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2016","2016","millions","6.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2017","2017","millions","7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2018","2018","millions","7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2019","2019","millions","7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2000","2000","%","56.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2003","2003","%","30.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2005","2005","%","41.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2008","2008","%","52.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2014","2014","%","39.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2000","2000","kcal/capita/day","1787","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2001","2001","kcal/capita/day","1791","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2002","2002","kcal/capita/day","1797","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2003","2003","kcal/capita/day","1802","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2004","2004","kcal/capita/day","1804","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2005","2005","kcal/capita/day","1806","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2006","2006","kcal/capita/day","1810","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2007","2007","kcal/capita/day","1812","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2008","2008","kcal/capita/day","1814","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2009","2009","kcal/capita/day","1815","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2010","2010","kcal/capita/day","1815","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2011","2011","kcal/capita/day","1814","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2012","2012","kcal/capita/day","1810","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2013","2013","kcal/capita/day","1806","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2014","2014","kcal/capita/day","1802","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2015","2015","kcal/capita/day","1800","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2016","2016","kcal/capita/day","1796","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/capita/day","1796","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/capita/day","1798","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/capita/day","1800","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/capita/day","1802","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2294","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2001","2001","kcal/capita/day","2302","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2002","2002","kcal/capita/day","2310","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2003","2003","kcal/capita/day","2319","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2004","2004","kcal/capita/day","2322","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2325","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2006","2006","kcal/capita/day","2332","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2007","2007","kcal/capita/day","2336","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2008","2008","kcal/capita/day","2339","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2009","2009","kcal/capita/day","2342","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2341","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2011","2011","kcal/capita/day","2339","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2012","2012","kcal/capita/day","2335","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2013","2013","kcal/capita/day","2328","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2014","2014","kcal/capita/day","2324","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2320","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2016","2016","kcal/capita/day","2313","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2017","2017","kcal/capita/day","2312","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2018","2018","kcal/capita/day","2313","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2019","2019","kcal/capita/day","2315","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2317","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2000","2000","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2001","2001","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2002","2002","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2003","2003","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2004","2004","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2005","2005","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2006","2006","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2007","2007","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2008","2008","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2009","2009","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2010","2010","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2011","2011","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2012","2012","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2013","2013","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2014","2014","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2015","2015","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2016","2016","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2017","2017","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2018","2018","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2019","2019","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6173","Value","21058","Coefficient of variation of habitual caloric consumption distribution (real number)","2020","2020","Number","0.32","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2000","2000","%","4.35","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2001","2001","%","4.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2002","2002","%","4.31","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2003","2003","%","4.39","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2004","2004","%","4.42","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2005","2005","%","4.44","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2006","2006","%","4.54","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2007","2007","%","4.56","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2008","2008","%","4.58","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2009","2009","%","4.58","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2010","2010","%","4.49","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2011","2011","%","4.43","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2012","2012","%","4.52","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2013","2013","%","4.43","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2014","2014","%","4.43","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2015","2015","%","4.43","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2016","2016","%","4.43","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2017","2017","%","4.43","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2018","2018","%","4.43","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2019","2019","%","4.43","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6121","Value","21059","Incidence of caloric losses at retail distribution level (percent)","2020","2020","%","4.43","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20002002","2000-2002","g/capita/day","57","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20012003","2001-2003","g/capita/day","57.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20022004","2002-2004","g/capita/day","57.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20032005","2003-2005","g/capita/day","57","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20042006","2004-2006","g/capita/day","56.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20052007","2005-2007","g/capita/day","58.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20062008","2006-2008","g/capita/day","59.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20072009","2007-2009","g/capita/day","60.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20082010","2008-2010","g/capita/day","60.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20092011","2009-2011","g/capita/day","61.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20102012","2010-2012","g/capita/day","63.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20112013","2011-2013","g/capita/day","63.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20122014","2012-2014","g/capita/day","61.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20132015","2013-2015","g/capita/day","59.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20142016","2014-2016","g/capita/day","57.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20152017","2015-2017","g/capita/day","57.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","59","Egypt","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20162018","2016-2018","g/capita/day","57.7","F","FAO estimate",""
